Trajectory: 2641 points, duration 41.06s

pt 0427 t=8.798s  j1=0.6189(v=0.0214)  j2=0.9920(v=0.0681)  j3=-0.2567(v=0.0482)  j4=-0.6441(v=-0.0185)  j5=1.3100(v=0.0200)  j6=0.1913(v=-0.0068)
pt 0428 t=8.855s  j1=0.6201(v=0.0178)  j2=0.9956(v=0.0568)  j3=-0.2541(v=0.0404)  j4=-0.6451(v=-0.0155)  j5=1.3110(v=0.0165)  j6=0.1909(v=-0.0056)
pt 0429 t=8.925s  j1=0.6212(v=0.0119)  j2=0.9991(v=0.0379)  j3=-0.2516(v=0.0271)  j4=-0.6460(v=-0.0103)  j5=1.3120(v=0.0109)  j6=0.1906(v=-0.0036)
pt 0430 t=9.072s  j1=0.6223(v=-0.0043)  j2=1.0027(v=0.0091)  j3=-0.2490(v=-0.0008)  j4=-0.6470(v=0.0060)  j5=1.3131(v=0.0071)  j6=0.1902(v=-0.0073)
pt 0431 t=9.217s  j1=0.6199(v=-0.0273)  j2=1.0018(v=-0.0100)  j3=-0.2518(v=-0.0318)  j4=-0.6443(v=0.0312)  j5=1.3141(v=0.0123)  j6=0.1885(v=-0.0205)
pt 0432 t=9.279s  j1=0.6175(v=-0.0441)  j2=1.0010(v=-0.0160)  j3=-0.2545(v=-0.0509)  j4=-0.6416(v=0.0503)  j5=1.3152(v=0.0197)  j6=0.1867(v=-0.0329)
pt 0433 t=9.327s  j1=0.6152(v=-0.0546)  j2=1.0001(v=-0.0196)  j3=-0.2573(v=-0.0625)  j4=-0.6389(v=0.0621)  j5=1.3163(v=0.0244)  j6=0.1849(v=-0.0404)
pt 0434 t=9.368s  j1=0.6128(v=-0.0637)  j2=0.9992(v=-0.0227)  j3=-0.2600(v=-0.0723)  j4=-0.6362(v=0.0724)  j5=1.3173(v=0.0283)  j6=0.1831(v=-0.0467)
pt 0435 t=9.403s  j1=0.6103(v=-0.0716)  j2=0.9984(v=-0.0252)  j3=-0.2627(v=-0.0806)  j4=-0.6334(v=0.0812)  j5=1.3184(v=0.0318)  j6=0.1814(v=-0.0520)
pt 0436 t=9.435s  j1=0.6079(v=-0.0781)  j2=0.9975(v=-0.0272)  j3=-0.2655(v=-0.0873)  j4=-0.6307(v=0.0885)  j5=1.3195(v=0.0346)  j6=0.1796(v=-0.0563)
pt 0437 t=9.465s  j1=0.6055(v=-0.0840)  j2=0.9967(v=-0.0289)  j3=-0.2681(v=-0.0931)  j4=-0.6279(v=0.0950)  j5=1.3205(v=0.0370)  j6=0.1779(v=-0.0600)
pt 0438 t=9.493s  j1=0.6031(v=-0.0895)  j2=0.9959(v=-0.0305)  j3=-0.2708(v=-0.0983)  j4=-0.6252(v=0.1010)  j5=1.3216(v=0.0393)  j6=0.1762(v=-0.0634)
pt 0439 t=9.520s  j1=0.6006(v=-0.0948)  j2=0.9950(v=-0.0319)  j3=-0.2735(v=-0.1033)  j4=-0.6224(v=0.1068)  j5=1.3227(v=0.0415)  j6=0.1744(v=-0.0666)
pt 0440 t=9.545s  j1=0.5982(v=-0.0999)  j2=0.9942(v=-0.0333)  j3=-0.2762(v=-0.1080)  j4=-0.6197(v=0.1125)  j5=1.3237(v=0.0437)  j6=0.1727(v=-0.0696)
pt 0441 t=9.569s  j1=0.5957(v=-0.1048)  j2=0.9934(v=-0.0346)  j3=-0.2788(v=-0.1124)  j4=-0.6169(v=0.1178)  j5=1.3248(v=0.0457)  j6=0.1710(v=-0.0724)
pt 0442 t=9.592s  j1=0.5933(v=-0.1094)  j2=0.9926(v=-0.0357)  j3=-0.2814(v=-0.1164)  j4=-0.6142(v=0.1228)  j5=1.3259(v=0.0475)  j6=0.1693(v=-0.0749)
pt 0443 t=9.614s  j1=0.5908(v=-0.1137)  j2=0.9918(v=-0.0367)  j3=-0.2840(v=-0.1199)  j4=-0.6114(v=0.1274)  j5=1.3270(v=0.0492)  j6=0.1676(v=-0.0771)
pt 0444 t=9.635s  j1=0.5883(v=-0.1181)  j2=0.9910(v=-0.0377)  j3=-0.2867(v=-0.1236)  j4=-0.6086(v=0.1322)  j5=1.3280(v=0.0510)  j6=0.1660(v=-0.0794)
pt 0445 t=9.656s  j1=0.5858(v=-0.1233)  j2=0.9902(v=-0.0389)  j3=-0.2892(v=-0.1279)  j4=-0.6058(v=0.1378)  j5=1.3291(v=0.0530)  j6=0.1643(v=-0.0822)
pt 0446 t=9.676s  j1=0.5833(v=-0.1281)  j2=0.9894(v=-0.0399)  j3=-0.2918(v=-0.1318)  j4=-0.6030(v=0.1429)  j5=1.3302(v=0.0549)  j6=0.1626(v=-0.0847)
pt 0447 t=9.695s  j1=0.5808(v=-0.1317)  j2=0.9886(v=-0.0406)  j3=-0.2944(v=-0.1345)  j4=-0.6003(v=0.1468)  j5=1.3312(v=0.0563)  j6=0.1610(v=-0.0863)
pt 0448 t=9.714s  j1=0.5783(v=-0.1355)  j2=0.9879(v=-0.0413)  j3=-0.2969(v=-0.1372)  j4=-0.5975(v=0.1508)  j5=1.3323(v=0.0577)  j6=0.1594(v=-0.0880)
pt 0449 t=9.732s  j1=0.5758(v=-0.1394)  j2=0.9871(v=-0.0420)  j3=-0.2995(v=-0.1399)  j4=-0.5947(v=0.1549)  j5=1.3334(v=0.0592)  j6=0.1577(v=-0.0897)
pt 0450 t=9.750s  j1=0.5733(v=-0.1434)  j2=0.9864(v=-0.0427)  j3=-0.3020(v=-0.1427)  j4=-0.5918(v=0.1591)  j5=1.3345(v=0.0607)  j6=0.1561(v=-0.0915)
pt 0451 t=9.767s  j1=0.5707(v=-0.1468)  j2=0.9856(v=-0.0433)  j3=-0.3045(v=-0.1449)  j4=-0.5890(v=0.1627)  j5=1.3355(v=0.0619)  j6=0.1545(v=-0.0928)
pt 0452 t=9.785s  j1=0.5682(v=-0.1495)  j2=0.9849(v=-0.0436)  j3=-0.3070(v=-0.1463)  j4=-0.5862(v=0.1654)  j5=1.3366(v=0.0628)  j6=0.1529(v=-0.0937)
pt 0453 t=9.801s  j1=0.5656(v=-0.1523)  j2=0.9841(v=-0.0439)  j3=-0.3095(v=-0.1478)  j4=-0.5834(v=0.1683)  j5=1.3377(v=0.0638)  j6=0.1513(v=-0.0946)
pt 0454 t=9.818s  j1=0.5631(v=-0.1551)  j2=0.9834(v=-0.0442)  j3=-0.3120(v=-0.1493)  j4=-0.5806(v=0.1712)  j5=1.3388(v=0.0647)  j6=0.1497(v=-0.0955)
pt 0455 t=9.835s  j1=0.5605(v=-0.1580)  j2=0.9827(v=-0.0445)  j3=-0.3145(v=-0.1507)  j4=-0.5777(v=0.1741)  j5=1.3398(v=0.0657)  j6=0.1481(v=-0.0964)
pt 0456 t=9.851s  j1=0.5579(v=-0.1609)  j2=0.9819(v=-0.0448)  j3=-0.3169(v=-0.1523)  j4=-0.5749(v=0.1772)  j5=1.3409(v=0.0667)  j6=0.1466(v=-0.0973)
pt 0457 t=9.867s  j1=0.5553(v=-0.1639)  j2=0.9812(v=-0.0451)  j3=-0.3194(v=-0.1538)  j4=-0.5720(v=0.1802)  j5=1.3420(v=0.0677)  j6=0.1450(v=-0.0982)
pt 0458 t=9.882s  j1=0.5527(v=-0.1670)  j2=0.9805(v=-0.0454)  j3=-0.3218(v=-0.1553)  j4=-0.5692(v=0.1833)  j5=1.3430(v=0.0687)  j6=0.1435(v=-0.0991)
pt 0459 t=9.898s  j1=0.5501(v=-0.1701)  j2=0.9798(v=-0.0457)  j3=-0.3242(v=-0.1569)  j4=-0.5663(v=0.1865)  j5=1.3441(v=0.0697)  j6=0.1419(v=-0.1000)
pt 0460 t=9.913s  j1=0.5475(v=-0.1733)  j2=0.9791(v=-0.0460)  j3=-0.3266(v=-0.1584)  j4=-0.5635(v=0.1898)  j5=1.3452(v=0.0708)  j6=0.1404(v=-0.1010)
pt 0461 t=9.928s  j1=0.5449(v=-0.1765)  j2=0.9784(v=-0.0464)  j3=-0.3290(v=-0.1600)  j4=-0.5606(v=0.1931)  j5=1.3462(v=0.0718)  j6=0.1389(v=-0.1019)
pt 0462 t=9.943s  j1=0.5423(v=-0.1798)  j2=0.9777(v=-0.0467)  j3=-0.3313(v=-0.1616)  j4=-0.5577(v=0.1965)  j5=1.3473(v=0.0729)  j6=0.1374(v=-0.1029)
pt 0463 t=9.957s  j1=0.5396(v=-0.1832)  j2=0.9770(v=-0.0470)  j3=-0.3337(v=-0.1632)  j4=-0.5548(v=0.1999)  j5=1.3484(v=0.0740)  j6=0.1359(v=-0.1038)
pt 0464 t=9.972s  j1=0.5370(v=-0.1866)  j2=0.9764(v=-0.0473)  j3=-0.3361(v=-0.1649)  j4=-0.5519(v=0.2034)  j5=1.3494(v=0.0751)  j6=0.1344(v=-0.1048)
pt 0465 t=9.986s  j1=0.5343(v=-0.1901)  j2=0.9757(v=-0.0476)  j3=-0.3384(v=-0.1665)  j4=-0.5490(v=0.2070)  j5=1.3505(v=0.0762)  j6=0.1329(v=-0.1058)
pt 0466 t=10.000s  j1=0.5317(v=-0.1947)  j2=0.9750(v=-0.0482)  j3=-0.3407(v=-0.1690)  j4=-0.5462(v=0.2117)  j5=1.3516(v=0.0777)  j6=0.1314(v=-0.1073)
pt 0467 t=10.013s  j1=0.5290(v=-0.1983)  j2=0.9744(v=-0.0485)  j3=-0.3430(v=-0.1707)  j4=-0.5432(v=0.2154)  j5=1.3526(v=0.0789)  j6=0.1299(v=-0.1083)
pt 0468 t=10.027s  j1=0.5263(v=-0.2001)  j2=0.9737(v=-0.0484)  j3=-0.3453(v=-0.1707)  j4=-0.5403(v=0.2171)  j5=1.3537(v=0.0793)  j6=0.1285(v=-0.1082)
pt 0469 t=10.040s  j1=0.5236(v=-0.2019)  j2=0.9731(v=-0.0482)  j3=-0.3476(v=-0.1707)  j4=-0.5374(v=0.2188)  j5=1.3548(v=0.0796)  j6=0.1270(v=-0.1081)
pt 0470 t=10.053s  j1=0.5209(v=-0.2036)  j2=0.9724(v=-0.0481)  j3=-0.3499(v=-0.1707)  j4=-0.5345(v=0.2204)  j5=1.3558(v=0.0800)  j6=0.1256(v=-0.1081)
pt 0471 t=10.066s  j1=0.5182(v=-0.2055)  j2=0.9718(v=-0.0479)  j3=-0.3521(v=-0.1707)  j4=-0.5316(v=0.2221)  j5=1.3569(v=0.0804)  j6=0.1242(v=-0.1080)
pt 0472 t=10.080s  j1=0.5155(v=-0.2073)  j2=0.9712(v=-0.0478)  j3=-0.3544(v=-0.1707)  j4=-0.5286(v=0.2239)  j5=1.3580(v=0.0808)  j6=0.1228(v=-0.1079)
pt 0473 t=10.093s  j1=0.5128(v=-0.2091)  j2=0.9706(v=-0.0476)  j3=-0.3566(v=-0.1707)  j4=-0.5257(v=0.2256)  j5=1.3590(v=0.0811)  j6=0.1214(v=-0.1078)
pt 0474 t=10.106s  j1=0.5101(v=-0.2110)  j2=0.9699(v=-0.0475)  j3=-0.3588(v=-0.1707)  j4=-0.5228(v=0.2274)  j5=1.3601(v=0.0815)  j6=0.1200(v=-0.1077)
pt 0475 t=10.119s  j1=0.5073(v=-0.2129)  j2=0.9693(v=-0.0473)  j3=-0.3610(v=-0.1707)  j4=-0.5198(v=0.2292)  j5=1.3611(v=0.0819)  j6=0.1186(v=-0.1076)
pt 0476 t=10.131s  j1=0.5046(v=-0.2148)  j2=0.9687(v=-0.0472)  j3=-0.3632(v=-0.1707)  j4=-0.5169(v=0.2310)  j5=1.3622(v=0.0823)  j6=0.1172(v=-0.1076)
pt 0477 t=10.144s  j1=0.5018(v=-0.2168)  j2=0.9681(v=-0.0470)  j3=-0.3654(v=-0.1707)  j4=-0.5139(v=0.2329)  j5=1.3632(v=0.0827)  j6=0.1158(v=-0.1075)
pt 0478 t=10.157s  j1=0.4991(v=-0.2188)  j2=0.9675(v=-0.0469)  j3=-0.3676(v=-0.1707)  j4=-0.5109(v=0.2347)  j5=1.3643(v=0.0830)  j6=0.1144(v=-0.1074)
pt 0479 t=10.170s  j1=0.4963(v=-0.2208)  j2=0.9669(v=-0.0467)  j3=-0.3697(v=-0.1707)  j4=-0.5080(v=0.2366)  j5=1.3653(v=0.0834)  j6=0.1131(v=-0.1073)
pt 0480 t=10.182s  j1=0.4935(v=-0.2228)  j2=0.9663(v=-0.0466)  j3=-0.3719(v=-0.1707)  j4=-0.5050(v=0.2385)  j5=1.3664(v=0.0838)  j6=0.1117(v=-0.1072)
pt 0481 t=10.195s  j1=0.4907(v=-0.2248)  j2=0.9658(v=-0.0464)  j3=-0.3740(v=-0.1707)  j4=-0.5020(v=0.2405)  j5=1.3674(v=0.0842)  j6=0.1104(v=-0.1071)
pt 0482 t=10.207s  j1=0.4879(v=-0.2269)  j2=0.9652(v=-0.0463)  j3=-0.3761(v=-0.1707)  j4=-0.4990(v=0.2425)  j5=1.3685(v=0.0846)  j6=0.1091(v=-0.1071)
pt 0483 t=10.219s  j1=0.4851(v=-0.2290)  j2=0.9646(v=-0.0461)  j3=-0.3782(v=-0.1707)  j4=-0.4960(v=0.2445)  j5=1.3695(v=0.0849)  j6=0.1078(v=-0.1070)
pt 0484 t=10.231s  j1=0.4823(v=-0.2311)  j2=0.9641(v=-0.0460)  j3=-0.3803(v=-0.1707)  j4=-0.4930(v=0.2465)  j5=1.3706(v=0.0853)  j6=0.1065(v=-0.1069)
pt 0485 t=10.244s  j1=0.4795(v=-0.2333)  j2=0.9635(v=-0.0458)  j3=-0.3824(v=-0.1707)  j4=-0.4900(v=0.2485)  j5=1.3716(v=0.0857)  j6=0.1052(v=-0.1068)
pt 0486 t=10.256s  j1=0.4767(v=-0.2355)  j2=0.9629(v=-0.0457)  j3=-0.3844(v=-0.1707)  j4=-0.4870(v=0.2506)  j5=1.3726(v=0.0861)  j6=0.1039(v=-0.1067)
pt 0487 t=10.268s  j1=0.4738(v=-0.2377)  j2=0.9624(v=-0.0455)  j3=-0.3865(v=-0.1707)  j4=-0.4840(v=0.2527)  j5=1.3737(v=0.0865)  j6=0.1026(v=-0.1066)
pt 0488 t=10.280s  j1=0.4710(v=-0.2399)  j2=0.9619(v=-0.0454)  j3=-0.3885(v=-0.1707)  j4=-0.4809(v=0.2549)  j5=1.3747(v=0.0869)  j6=0.1013(v=-0.1065)
pt 0489 t=10.291s  j1=0.4681(v=-0.2422)  j2=0.9613(v=-0.0452)  j3=-0.3905(v=-0.1707)  j4=-0.4779(v=0.2570)  j5=1.3757(v=0.0872)  j6=0.1001(v=-0.1064)
pt 0490 t=10.303s  j1=0.4653(v=-0.2445)  j2=0.9608(v=-0.0451)  j3=-0.3925(v=-0.1707)  j4=-0.4749(v=0.2593)  j5=1.3768(v=0.0876)  j6=0.0988(v=-0.1064)
pt 0491 t=10.315s  j1=0.4624(v=-0.2468)  j2=0.9603(v=-0.0449)  j3=-0.3945(v=-0.1707)  j4=-0.4718(v=0.2615)  j5=1.3778(v=0.0880)  j6=0.0976(v=-0.1063)
pt 0492 t=10.327s  j1=0.4595(v=-0.2492)  j2=0.9597(v=-0.0448)  j3=-0.3965(v=-0.1707)  j4=-0.4688(v=0.2638)  j5=1.3788(v=0.0884)  j6=0.0963(v=-0.1062)
pt 0493 t=10.338s  j1=0.4566(v=-0.2516)  j2=0.9592(v=-0.0446)  j3=-0.3985(v=-0.1707)  j4=-0.4657(v=0.2661)  j5=1.3798(v=0.0888)  j6=0.0951(v=-0.1061)
pt 0494 t=10.350s  j1=0.4537(v=-0.2540)  j2=0.9587(v=-0.0445)  j3=-0.4004(v=-0.1707)  j4=-0.4627(v=0.2684)  j5=1.3809(v=0.0892)  j6=0.0939(v=-0.1060)
pt 0495 t=10.361s  j1=0.4508(v=-0.2565)  j2=0.9582(v=-0.0443)  j3=-0.4024(v=-0.1707)  j4=-0.4596(v=0.2707)  j5=1.3819(v=0.0895)  j6=0.0927(v=-0.1059)
pt 0496 t=10.372s  j1=0.4479(v=-0.2590)  j2=0.9577(v=-0.0442)  j3=-0.4043(v=-0.1707)  j4=-0.4565(v=0.2732)  j5=1.3829(v=0.0899)  j6=0.0915(v=-0.1058)
pt 0497 t=10.383s  j1=0.4450(v=-0.2615)  j2=0.9572(v=-0.0440)  j3=-0.4062(v=-0.1707)  j4=-0.4534(v=0.2756)  j5=1.3839(v=0.0903)  j6=0.0903(v=-0.1057)
pt 0498 t=10.395s  j1=0.4420(v=-0.2641)  j2=0.9567(v=-0.0439)  j3=-0.4081(v=-0.1707)  j4=-0.4504(v=0.2781)  j5=1.3849(v=0.0907)  j6=0.0891(v=-0.1057)
pt 0499 t=10.406s  j1=0.4391(v=-0.2681)  j2=0.9562(v=-0.0439)  j3=-0.4100(v=-0.1716)  j4=-0.4473(v=0.2820)  j5=1.3859(v=0.0915)  j6=0.0880(v=-0.1061)
pt 0500 t=10.416s  j1=0.4362(v=-0.2707)  j2=0.9558(v=-0.0438)  j3=-0.4119(v=-0.1716)  j4=-0.4442(v=0.2845)  j5=1.3869(v=0.0919)  j6=0.0868(v=-0.1060)
pt 0501 t=10.427s  j1=0.4332(v=-0.2707)  j2=0.9553(v=-0.0432)  j3=-0.4138(v=-0.1699)  j4=-0.4411(v=0.2843)  j5=1.3879(v=0.0914)  j6=0.0856(v=-0.1049)
pt 0502 t=10.438s  j1=0.4302(v=-0.2707)  j2=0.9548(v=-0.0426)  j3=-0.4156(v=-0.1682)  j4=-0.4380(v=0.2841)  j5=1.3889(v=0.0908)  j6=0.0845(v=-0.1037)
pt 0503 t=10.449s  j1=0.4273(v=-0.2707)  j2=0.9544(v=-0.0421)  j3=-0.4174(v=-0.1665)  j4=-0.4348(v=0.2839)  j5=1.3899(v=0.0903)  j6=0.0834(v=-0.1026)
pt 0504 t=10.460s  j1=0.4243(v=-0.2708)  j2=0.9539(v=-0.0415)  j3=-0.4193(v=-0.1649)  j4=-0.4317(v=0.2837)  j5=1.3909(v=0.0898)  j6=0.0822(v=-0.1015)
pt 0505 t=10.471s  j1=0.4213(v=-0.2708)  j2=0.9534(v=-0.0410)  j3=-0.4211(v=-0.1632)  j4=-0.4286(v=0.2835)  j5=1.3919(v=0.0893)  j6=0.0811(v=-0.1005)
pt 0506 t=10.482s  j1=0.4183(v=-0.2709)  j2=0.9530(v=-0.0404)  j3=-0.4229(v=-0.1616)  j4=-0.4255(v=0.2833)  j5=1.3929(v=0.0887)  j6=0.0800(v=-0.0994)
pt 0507 t=10.493s  j1=0.4153(v=-0.2710)  j2=0.9525(v=-0.0399)  j3=-0.4247(v=-0.1600)  j4=-0.4223(v=0.2832)  j5=1.3938(v=0.0882)  j6=0.0789(v=-0.0983)
pt 0508 t=10.505s  j1=0.4123(v=-0.2710)  j2=0.9521(v=-0.0394)  j3=-0.4264(v=-0.1584)  j4=-0.4192(v=0.2831)  j5=1.3948(v=0.0877)  j6=0.0778(v=-0.0973)
pt 0509 t=10.516s  j1=0.4093(v=-0.2711)  j2=0.9517(v=-0.0388)  j3=-0.4282(v=-0.1569)  j4=-0.4160(v=0.2830)  j5=1.3958(v=0.0872)  j6=0.0768(v=-0.0962)
pt 0510 t=10.527s  j1=0.4063(v=-0.2713)  j2=0.9512(v=-0.0383)  j3=-0.4299(v=-0.1553)  j4=-0.4129(v=0.2829)  j5=1.3968(v=0.0866)  j6=0.0757(v=-0.0952)
pt 0511 t=10.538s  j1=0.4032(v=-0.2714)  j2=0.9508(v=-0.0378)  j3=-0.4316(v=-0.1538)  j4=-0.4097(v=0.2828)  j5=1.3977(v=0.0861)  j6=0.0746(v=-0.0942)
pt 0512 t=10.549s  j1=0.4002(v=-0.2716)  j2=0.9504(v=-0.0373)  j3=-0.4334(v=-0.1523)  j4=-0.4065(v=0.2828)  j5=1.3987(v=0.0856)  j6=0.0736(v=-0.0932)
pt 0513 t=10.560s  j1=0.3971(v=-0.2717)  j2=0.9500(v=-0.0368)  j3=-0.4351(v=-0.1507)  j4=-0.4034(v=0.2827)  j5=1.3996(v=0.0851)  j6=0.0726(v=-0.0922)
pt 0514 t=10.572s  j1=0.3941(v=-0.2719)  j2=0.9496(v=-0.0363)  j3=-0.4368(v=-0.1493)  j4=-0.4002(v=0.2827)  j5=1.4006(v=0.0846)  j6=0.0715(v=-0.0912)
pt 0515 t=10.583s  j1=0.3910(v=-0.2721)  j2=0.9492(v=-0.0359)  j3=-0.4384(v=-0.1478)  j4=-0.3970(v=0.2827)  j5=1.4015(v=0.0840)  j6=0.0705(v=-0.0903)
pt 0516 t=10.594s  j1=0.3879(v=-0.2723)  j2=0.9488(v=-0.0354)  j3=-0.4401(v=-0.1463)  j4=-0.3938(v=0.2828)  j5=1.4025(v=0.0835)  j6=0.0695(v=-0.0893)
pt 0517 t=10.606s  j1=0.3849(v=-0.2725)  j2=0.9484(v=-0.0349)  j3=-0.4417(v=-0.1449)  j4=-0.3906(v=0.2828)  j5=1.4034(v=0.0830)  j6=0.0685(v=-0.0884)
pt 0518 t=10.617s  j1=0.3818(v=-0.2728)  j2=0.9480(v=-0.0345)  j3=-0.4434(v=-0.1434)  j4=-0.3874(v=0.2829)  j5=1.4044(v=0.0825)  j6=0.0675(v=-0.0875)
pt 0519 t=10.628s  j1=0.3787(v=-0.2742)  j2=0.9476(v=-0.0341)  j3=-0.4450(v=-0.1426)  j4=-0.3842(v=0.2842)  j5=1.4053(v=0.0823)  j6=0.0665(v=-0.0869)
pt 0520 t=10.640s  j1=0.3756(v=-0.2756)  j2=0.9472(v=-0.0338)  j3=-0.4466(v=-0.1418)  j4=-0.3810(v=0.2854)  j5=1.4062(v=0.0822)  j6=0.0655(v=-0.0864)
pt 0521 t=10.651s  j1=0.3725(v=-0.2758)  j2=0.9468(v=-0.0334)  j3=-0.4482(v=-0.1403)  j4=-0.3778(v=0.2854)  j5=1.4072(v=0.0816)  j6=0.0646(v=-0.0854)
pt 0522 t=10.662s  j1=0.3693(v=-0.2759)  j2=0.9464(v=-0.0329)  j3=-0.4498(v=-0.1388)  j4=-0.3745(v=0.2854)  j5=1.4081(v=0.0810)  j6=0.0636(v=-0.0845)
pt 0523 t=10.673s  j1=0.3662(v=-0.2761)  j2=0.9461(v=-0.0324)  j3=-0.4513(v=-0.1374)  j4=-0.3713(v=0.2854)  j5=1.4090(v=0.0805)  j6=0.0626(v=-0.0836)
pt 0524 t=10.685s  j1=0.3631(v=-0.2763)  j2=0.9457(v=-0.0320)  j3=-0.4529(v=-0.1359)  j4=-0.3681(v=0.2854)  j5=1.4099(v=0.0799)  j6=0.0617(v=-0.0826)
pt 0525 t=10.696s  j1=0.3599(v=-0.2765)  j2=0.9453(v=-0.0315)  j3=-0.4544(v=-0.1345)  j4=-0.3648(v=0.2854)  j5=1.4108(v=0.0794)  j6=0.0608(v=-0.0817)
pt 0526 t=10.708s  j1=0.3568(v=-0.2766)  j2=0.9450(v=-0.0311)  j3=-0.4559(v=-0.1330)  j4=-0.3616(v=0.2854)  j5=1.4117(v=0.0788)  j6=0.0598(v=-0.0808)
pt 0527 t=10.719s  j1=0.3536(v=-0.2768)  j2=0.9446(v=-0.0307)  j3=-0.4574(v=-0.1316)  j4=-0.3583(v=0.2854)  j5=1.4126(v=0.0782)  j6=0.0589(v=-0.0799)
pt 0528 t=10.730s  j1=0.3505(v=-0.2769)  j2=0.9443(v=-0.0302)  j3=-0.4589(v=-0.1301)  j4=-0.3551(v=0.2854)  j5=1.4135(v=0.0776)  j6=0.0580(v=-0.0790)
pt 0529 t=10.742s  j1=0.3473(v=-0.2771)  j2=0.9439(v=-0.0298)  j3=-0.4604(v=-0.1287)  j4=-0.3518(v=0.2854)  j5=1.4144(v=0.0770)  j6=0.0571(v=-0.0781)
pt 0530 t=10.753s  j1=0.3441(v=-0.2772)  j2=0.9436(v=-0.0294)  j3=-0.4619(v=-0.1272)  j4=-0.3485(v=0.2854)  j5=1.4153(v=0.0764)  j6=0.0562(v=-0.0772)
pt 0531 t=10.765s  j1=0.3409(v=-0.2774)  j2=0.9433(v=-0.0289)  j3=-0.4633(v=-0.1258)  j4=-0.3452(v=0.2854)  j5=1.4161(v=0.0758)  j6=0.0553(v=-0.0764)
pt 0532 t=10.776s  j1=0.3378(v=-0.2776)  j2=0.9429(v=-0.0285)  j3=-0.4648(v=-0.1244)  j4=-0.3419(v=0.2854)  j5=1.4170(v=0.0752)  j6=0.0545(v=-0.0755)
pt 0533 t=10.788s  j1=0.3346(v=-0.2777)  j2=0.9426(v=-0.0281)  j3=-0.4662(v=-0.1230)  j4=-0.3387(v=0.2854)  j5=1.4179(v=0.0746)  j6=0.0536(v=-0.0746)
pt 0534 t=10.799s  j1=0.3313(v=-0.2778)  j2=0.9423(v=-0.0277)  j3=-0.4676(v=-0.1216)  j4=-0.3354(v=0.2854)  j5=1.4187(v=0.0740)  j6=0.0527(v=-0.0738)
pt 0535 t=10.811s  j1=0.3281(v=-0.2780)  j2=0.9420(v=-0.0273)  j3=-0.4690(v=-0.1201)  j4=-0.3321(v=0.2854)  j5=1.4196(v=0.0734)  j6=0.0519(v=-0.0729)
pt 0536 t=10.823s  j1=0.3249(v=-0.2795)  j2=0.9417(v=-0.0270)  j3=-0.4704(v=-0.1193)  j4=-0.3288(v=0.2869)  j5=1.4204(v=0.0731)  j6=0.0511(v=-0.0724)
pt 0537 t=10.834s  j1=0.3217(v=-0.2811)  j2=0.9414(v=-0.0267)  j3=-0.4718(v=-0.1185)  j4=-0.3254(v=0.2883)  j5=1.4213(v=0.0729)  j6=0.0502(v=-0.0720)
pt 0538 t=10.846s  j1=0.3184(v=-0.2812)  j2=0.9410(v=-0.0263)  j3=-0.4731(v=-0.1171)  j4=-0.3221(v=0.2883)  j5=1.4221(v=0.0722)  j6=0.0494(v=-0.0711)
pt 0539 t=10.857s  j1=0.3152(v=-0.2813)  j2=0.9407(v=-0.0259)  j3=-0.4745(v=-0.1157)  j4=-0.3188(v=0.2883)  j5=1.4229(v=0.0716)  j6=0.0486(v=-0.0703)
pt 0540 t=10.869s  j1=0.3120(v=-0.2815)  j2=0.9404(v=-0.0255)  j3=-0.4758(v=-0.1143)  j4=-0.3155(v=0.2883)  j5=1.4238(v=0.0709)  j6=0.0478(v=-0.0695)
pt 0541 t=10.880s  j1=0.3087(v=-0.2816)  j2=0.9402(v=-0.0251)  j3=-0.4771(v=-0.1129)  j4=-0.3121(v=0.2883)  j5=1.4246(v=0.0703)  j6=0.0470(v=-0.0687)
pt 0542 t=10.892s  j1=0.3054(v=-0.2817)  j2=0.9399(v=-0.0247)  j3=-0.4784(v=-0.1115)  j4=-0.3088(v=0.2883)  j5=1.4254(v=0.0696)  j6=0.0462(v=-0.0679)
pt 0543 t=10.903s  j1=0.3022(v=-0.2819)  j2=0.9396(v=-0.0243)  j3=-0.4797(v=-0.1101)  j4=-0.3055(v=0.2883)  j5=1.4262(v=0.0690)  j6=0.0454(v=-0.0671)
pt 0544 t=10.915s  j1=0.2989(v=-0.2820)  j2=0.9393(v=-0.0240)  j3=-0.4810(v=-0.1087)  j4=-0.3021(v=0.2883)  j5=1.4270(v=0.0683)  j6=0.0446(v=-0.0663)
pt 0545 t=10.927s  j1=0.2956(v=-0.2821)  j2=0.9390(v=-0.0236)  j3=-0.4822(v=-0.1073)  j4=-0.2988(v=0.2883)  j5=1.4278(v=0.0677)  j6=0.0439(v=-0.0655)
pt 0546 t=10.938s  j1=0.2923(v=-0.2822)  j2=0.9388(v=-0.0232)  j3=-0.4835(v=-0.1059)  j4=-0.2954(v=0.2883)  j5=1.4286(v=0.0670)  j6=0.0431(v=-0.0647)
pt 0547 t=10.950s  j1=0.2890(v=-0.2823)  j2=0.9385(v=-0.0228)  j3=-0.4847(v=-0.1045)  j4=-0.2920(v=0.2883)  j5=1.4293(v=0.0663)  j6=0.0424(v=-0.0639)
